CountryName,Year,CountryCode,GDP,inv,pop,pop_level,corrupt,govt,stability,quality,ruleoflaw,voice,lsc,edu,adjusted_pop,hc,ln_hc,I,E,P,weighted,ln_weighted,weighted_sq,ln_inv,ln_edu,lag_GDP,ln_lagGDP,growth,CountryID,growth100,CONST_yr,ADJ_yrs,NATO,EU
Russia,1998,RUS,5465.05615234375,.120324544608593,-.165486143348056,147670784,21.4,26.2,16,28.8,23.5,36.8,33.015,.33015001,-3.0293896,3.053751468658447,1.1163708,,,,,,,,,5517.8589,8.6157455,-.009615506,Russia,-.96155059,1993,5,0,0
Russia,2000,RUS,6825.3916015625,.1728859096765518,-.420614990249978,146596869,20.2,27.9,10.6,28.8,16.9,37.8,33.43,.33430001,-3.0836055,3.168065547943115,1.1531211,,,,,,,,,5465.0562,8.6061296,.22227532,Russia,22.227531,1993,7,0,0
Russia,2002,RUS,8037.474609375,.1565044373273849,-.460024258081391,145306497,20.6,44.3,24.9,45.4,22.9,36.3,31.07,.3107,-3.0922484,3.191684484481812,1.1605488,,,,,,,,,6825.3916,8.8284054,.16346522,Russia,16.346521,1993,9,0,0
Russia,2003,RUS,9254.537109375,.1673113256692886,-.453780668020263,144648618,25.4,38.9,14.6,51.4,17.9,32.3,31.07,.3107,-3.0908742,3.203559875488281,1.1642627,,,,,,,,,8037.4746,8.9918699,.140999,Russia,14.0999,1993,10,0,0
Russia,2004,RUS,10226.7666015625,.1708082258701324,-.402681471328549,144067316,23.6,40.3,7.8,50.7,18.8,30.8,31.07,.3107,-3.0796969,3.215479373931885,1.1679765,,,,,,,,,9254.5371,9.1328688,.099894531,Russia,9.9894533,1993,11,0,0
Russia,2005,RUS,11822.3466796875,.1685428768396378,-.381452794741516,143518814,21.5,36.3,11.7,51.5,18.7,27.4,28.71,.28709999,-3.0750899,3.22744345664978,1.1716903,,,,,,,,,10226.767,9.2327633,.14498307,Russia,14.498307,1993,12,0,0
Russia,2006,RUS,14912.234375,.176573857665062,-.327445270108383,143049637,19,38.5,19.3,40.2,17.7,22.1,27.06,.27059999,-3.0634642,3.241448640823364,1.1760204,,,,,,,,,11822.347,9.3777466,.23219045,Russia,23.219044,1993,13,0,0
Russia,2007,RUS,16648.2421875,.1902782469987869,-.17108203294568,142805114,16.5,42.2,18.8,47.6,15.8,22.6,27.06,.27059999,-3.0305479,3.255514621734619,1.1803504,,,,,,,,,14912.234,9.6099377,.11012266,Russia,11.012266,1993,14,0,0
Russia,2008,RUS,20163.609375,.1947798728942871,-.0439492591634852,142742366,12.1,41.7,20.2,43.2,15.9,22.6,27.06,.27059999,-3.0045609,3.269641876220703,1.1846805,,,,,,,,,16648.242,9.7200603,.19157483,Russia,19.157482,1993,15,0,0
Russia,2009,RUS,19389.94140625,.1321416795253754,.030107060167659,142785348,11,38.3,17.1,44.5,24.6,23.2,27.06,.27059999,-2.9897289,3.283830165863037,1.1890105,,,,,,,,,20163.609,9.9116344,-.039125018,Russia,-3.9125018,1993,16,0,0
Russia,2010,RUS,20490.126953125,.1553372889757156,.0448964884428055,142849468,13.3,33,18.5,41.6,26.5,23.7,25.41,.25409999,-2.986793,3.298079967498779,1.1933404,,,,,,,,,19389.941,9.87251,.055188712,Russia,5.5188713,1993,17,0,0
Russia,2011,RUS,22789.54296875,.1693370193243027,.118045544446964,143018195,15.6,31.8,17.1,41.2,26.8,24.4,24.815,.24815001,-2.9723976,3.31262993812561,1.1977425,,,,,,,,,20490.127,9.9276981,.10635863,Russia,10.635863,1993,18,0,0
Russia,2012,RUS,24273.517578125,.1741846799850464,.251575708072649,143378447,15.2,36.5,20.9,40.3,22.5,19.2,24.815,.24815001,-2.9466419,3.327325344085693,1.2021688,,,,,,,,,22789.543,10.034057,.063084155,Russia,6.3084154,1993,19,0,0
Russia,2013,RUS,26019.7265625,.1834082156419754,.297503474179596,143805638,15.6,38.4,22.3,39.3,23,18.8,24.815,.24815001,-2.9379346,3.342167139053345,1.2066194,,,,,,,,,24273.518,10.097141,.06946902,Russia,6.9469018,1993,20,0,0
Russia,2014,RUS,25688.2265625,.1642130613327026,.299667432459938,144237223,17.3,46.2,14.8,38,25,20.7,24.815,.24815001,-2.9375262,3.357157945632935,1.2110947,,,,,,,,,26019.727,10.166611,-.012822188,Russia,-1.2822187,1993,21,0,0
Russia,2015,RUS,23994.013671875,.1660393476486206,.279352077762368,144640716,15.7,41.4,13.8,31,22.9,20.2,24.22,.2422,-2.9413669,3.372299194335938,1.2155948,,,,,,,,,25688.227,10.153788,-.068228409,Russia,-6.8228407,1993,22,0,0
Tajikistan,1990,TJK,2573.639788191736,.065658263862133,2.87466415927608,5417860,,,,,,,59.17,.59170002,-2.5415196,2.847841739654541,1.0465615,0,0,.1,.04,-3.2188759,.0016,-2.7232919,-.52475548,,,,Tajikistan,,1994,-4,0,0
Tajikistan,1991,TJK,2410.178680047475,.0604709610342979,2.52325954336764,5556306,,,,,,,62.21,.6221,-2.5871706,2.886538982391357,1.0600582,.1,0,.2,.11,-2.2072749,.0121,-2.8055921,-.47465444,2573.6399,7.8530765,-.065620311,Tajikistan,-6.5620313,1994,-3,0,0
Tajikistan,1992,TJK,1719.310126637821,.0869092270731926,1.78202040547211,5656208,,,,,,,62.21,.6221,-2.6908951,2.925762176513672,1.073555,.4,0,.2,.2,-1.6094379,.039999999,-2.4428911,-.47465444,2410.1787,7.787456,-.33777776,Tajikistan,-33.777775,1994,-2,0,0
Tajikistan,1993,TJK,1455.561421508347,.0805020332336426,1.08314623535537,5717806,,,,,,,62.21,.6221,-2.799648,2.965518474578857,1.0870519,.5,.1,.2,.26,-1.3470737,.067599997,-2.5194728,-.47465444,1719.3102,7.4496784,-.16653147,Tajikistan,-16.653147,1994,-1,0,0
Tajikistan,1994,TJK,1152.61230788227,.0865297913551331,1.49609635787116,5803993,,,,,,,62.21,.6221,-2.7339687,3.005815029144287,1.1005487,.5,.1,.3,.3,-1.2039728,.090000004,-2.4472666,-.47465444,1455.5614,7.2831469,-.23336074,Tajikistan,-23.336073,1994,0,0,0
Tajikistan,1996,TJK,840.7144863761223,.0688586756587029,1.99854825047908,6035600,5.9,6,3.2,6,3,4,66.63499999999999,.66635001,-2.6594675,3.069699764251709,1.1215798,,,,,,,,,1152.6123,7.0497861,-.31553411,Tajikistan,-31.553411,1994,2,0,0
Tajikistan,1998,TJK,907.8465387703159,.0553167052567005,.647491392300949,6156805,4.8,5.5,5.9,8.199999999999999,5,7.5,66.63499999999999,.66635001,-2.8739588,3.116306066513062,1.1366483,,,,,,,,,840.71448,6.734252,.076823257,Tajikistan,7.6823258,1994,4,0,0
Tajikistan,2000,TJK,1038.068524164548,.0460914447903633,1.33895806972214,6272998,5.3,9.300000000000001,7.4,13,6.5,10.4,68.02,.68019998,-2.7584558,3.163619995117188,1.1517169,,,,,,,,,907.84656,6.8110752,.1340417,Tajikistan,13.40417,1994,6,0,0
Tajikistan,2002,TJK,1255.014627215821,.0622079223394394,2.05318718218435,6541755,6.9,7,19.6,7.6,15.9,15.4,66.81999999999999,.66820002,-2.6516905,3.165781259536743,1.1523999,,,,,,,,,1038.0685,6.945117,.18978547,Tajikistan,18.978546,1994,8,0,0
Tajikistan,2003,TJK,1392.735903326582,.0638754665851593,1.97879252509967,6672492,8.5,10.8,18.1,15.1,16.4,15.9,66.81999999999999,.66820002,-2.6622944,3.166862487792969,1.1527413,,,,,,,,,1255.0146,7.1349025,.10412285,Tajikistan,10.412285,1994,9,0,0
Tajikistan,2004,TJK,1547.643168519591,.0548492111265659,1.91062519876215,6801204,7.4,14.4,12.1,13.4,13,14.4,66.81999999999999,.66820002,-2.6721101,3.167943954467773,1.1530827,,,,,,,,,1392.736,7.2390256,.10546311,Tajikistan,10.546311,1994,10,0,0
Tajikistan,2005,TJK,1671.665530582858,.0541047006845474,1.86367736343867,6929145,12.2,11.3,10.7,12.7,14.4,11.1,65.62,.65619999,-2.6789269,3.169026136398315,1.1534244,,,,,,,,,1547.6432,7.3444886,.077087201,Tajikistan,7.7087202,1994,11,0,0
Tajikistan,2006,TJK,1810.329476778042,.0566756837069988,1.83426915710039,7057417,16.1,13.7,11.1,13.7,10.5,9.1,65.01000000000001,.65009999,-2.6832206,3.158856153488159,1.15021,,,,,,,,,1671.6655,7.4215755,.079688407,Tajikistan,7.9688406,1994,12,0,0
Tajikistan,2007,TJK,1967.886586634538,.064353235065937,1.83882431198902,7188391,15,13.6,22.2,13.6,8.1,10.6,65.01000000000001,.65009999,-2.6825542,3.148718595504761,1.1469955,,,,,,,,,1810.3295,7.5012641,.083451316,Tajikistan,8.3451319,1994,13,0,0
Tajikistan,2008,TJK,2124.005741864468,.0733888670802116,1.87748684470733,7324627,9.199999999999999,13.1,18.3,16.5,8.199999999999999,10.1,65.01000000000001,.65009999,-2.6769168,3.138613939285278,1.1437813,,,,,,,,,1967.8866,7.5847154,.076343633,Tajikistan,7.6343632,1994,14,0,0
Tajikistan,2009,TJK,2177.650615565364,.0666399076581001,1.94647975674617,7468596,6.7,12.4,16.1,14.8,8.1,10.4,65.01000000000001,.65009999,-2.6669352,3.128541469573975,1.1405669,,,,,,,,,2124.0059,7.6610589,.024942735,Tajikistan,2.4942734,1994,15,0,0
Tajikistan,2010,TJK,2300.204939838914,.0745389461517334,2.03027773445303,7621779,4.8,18.7,15.6,18.2,10,8.5,64.40000000000001,.64399999,-2.6549439,3.118501424789429,1.1373526,,,,,,,,,2177.6506,7.6860018,.05475162,Tajikistan,5.475162,1994,16,0,0
Tajikistan,2011,TJK,2468.58134915696,.1001581698656082,2.11657481593722,7784819,7.1,17.5,16.6,19,9.9,9.9,58.795,.58794999,-2.6427436,3.108621597290039,1.1341794,,,,,,,,,2300.2048,7.7407537,.070645459,Tajikistan,7.0645461,1994,17,0,0
Tajikistan,2012,TJK,2698.498687051941,.0749737545847893,2.17988187402675,7956382,6.6,19.4,12.3,17.1,9.4,8.5,58.795,.58794999,-2.6338873,3.098814964294434,1.1310197,,,,,,,,,2468.5813,7.811399,.089051962,Tajikistan,8.9051962,1994,18,0,0
Tajikistan,2013,TJK,2947.296962994664,.0876035094261169,2.23992574371256,8136610,7.1,14.2,13.3,15.2,8.5,6.1,58.795,.58794999,-2.6255593,3.089081048965454,1.1278737,,,,,,,,,2698.4988,7.9004507,.088192858,Tajikistan,8.8192854,1994,19,0,0
Tajikistan,2014,TJK,3189.275646389844,.1068891584873199,2.30513133268516,8326348,12,21.2,23.3,15.4,13.5,6.9,58.795,.58794999,-2.6165931,3.079419374465942,1.1247411,,,,,,,,,2947.2969,7.9886436,.078905381,Tajikistan,7.8905382,1994,20,0,0
Tajikistan,2015,TJK,3017.281199174321,.1222898066043854,2.34681604248609,8524063,11.9,18.6,18.6,12.9,12.4,5.9,53.19,.53189999,-2.6109033,3.069828987121582,1.1216218,,,,,,,,,3189.2756,8.0675488,-.055437658,Tajikistan,-5.543766,1994,21,0,0
Ukraine,1990,UKR,7614.3427734375,.3387908935546875,.228429531226359,51891400,,,,,,,43.99,.43990001,-2.9510593,2.765498161315918,1.0172207,0,0,.1,.04,-3.2188759,.0016,-1.0823722,-.82120782,,,,Ukraine,,1996,-6,0,0
Ukraine,1991,UKR,7171.91650390625,.2903605103492737,.210026075380664,52000500,,,,,,,44.205,.44205001,-2.9545853,2.79987621307373,1.0295752,.1,.1,.1,.1,-2.3025851,.0099999998,-1.236632,-.81633228,7614.3428,8.937789,-.059860762,Ukraine,-5.9860764,1996,-5,0,0
Ukraine,1992,UKR,6590.15673828125,.2586961686611176,.287851767971729,52150400,,,,,,,44.205,.44205001,-2.9397581,2.834681749343872,1.0419297,.3,.2,.2,.23,-1.469676,.052900001,-1.352101,-.81633228,7171.9165,8.8779278,-.084595785,Ukraine,-8.4595785,1996,-4,0,0
Ukraine,1993,UKR,5785.18603515625,.2452402114868164,.0552096446867263,52179200,,,,,,,44.205,.44205001,-2.9847507,2.869920015335083,1.0542842,.2,.1,.1,.13,-2.0402207,.016899999,-1.4055171,-.81633228,6590.1567,8.7933321,-.13027662,Ukraine,-13.027662,1996,-3,0,0
Ukraine,1994,UKR,4578.23583984375,.2124415785074234,-.495291145323964,51921400,,,,,,,44.205,.44205001,-3.1000469,2.905596017837524,1.0666386,.4,.2,.2,.26,-1.3470737,.067599997,-1.5490882,-.81633228,5785.186,8.6630554,-.23398678,Ukraine,-23.398678,1996,-2,0,0
Ukraine,1996,UKR,3824.8125,.0958446264266968,-.887199615688563,51057800,13.4,27.9,42.6,33.7,22.6,39.5,43.8,.43799999,-3.191066,2.96716570854187,1.0876071,,,,,,,,,4578.2358,8.4290686,-.1798043,Ukraine,-17.980429,1996,0,0,0
Ukraine,1998,UKR,3812.138671875,.1126422807574272,-.893601382431078,50144500,4.3,22.4,39.9,23.4,18.5,43.3,43.8,.43799999,-3.1926239,3.018728256225586,1.1048356,,,,,,,,,3824.8125,8.2492647,-.0033190837,Ukraine,-.33190838,1996,2,0,0
Ukraine,2000,UKR,4260.8017578125,.1260318458080292,-1.00657902702927,49176500,11.2,27.3,32.3,34.2,15.9,30.8,43.18,.43180001,-3.2205219,3.071186780929565,1.1220641,,,,,,,,,3812.1387,8.2459459,.11126699,Ukraine,11.126698,1996,4,0,0
Ukraine,2002,UKR,5173.30322265625,.1395356208086014,-.949639340714078,48202470,9.5,29.2,34.4,29.2,23.9,33.3,43.11,.43110001,-3.2063642,3.111612796783447,1.1351411,,,,,,,,,4260.8018,8.357213,.19405405,Ukraine,19.405405,1996,6,0,0
Ukraine,2003,UKR,5824.55126953125,.1563227027654648,-.811376216452802,47812949,16.4,30.3,34.7,34.1,24.9,30.8,43.11,.43110001,-3.1727979,3.132025003433228,1.1416798,,,,,,,,,5173.3032,8.5512667,.11857056,Ukraine,11.857056,1996,7,0,0
Ukraine,2004,UKR,6737.595703125,.150614395737648,-.758571027336172,47451626,16.3,30.3,29.6,42.3,24.5,28.4,43.11,.43110001,-3.16027,3.152570962905884,1.1482183,,,,,,,,,5824.5513,8.669837,.14562118,Ukraine,14.562119,1996,8,0,0
Ukraine,2005,UKR,7214.943359375,.1503376811742783,-.732800943705215,47105171,24.9,31.9,37.4,33.8,25.8,39.4,43.04,.43040001,-3.1542125,3.173251628875732,1.1547568,,,,,,,,,6737.5957,8.8154583,.068451203,Ukraine,6.8451204,1996,9,0,0
Ukraine,2006,UKR,8054.83203125,.1609677672386169,-.676059672626708,46787786,24.9,36.6,43.5,33.8,24.9,47.6,42.02,.42019999,-3.1410031,3.181306838989258,1.1572921,,,,,,,,,7214.9434,8.8839092,.11011782,Ukraine,11.011783,1996,10,0,0
Ukraine,2007,UKR,9006.3564453125,.1777995526790619,-.5968710801188229,46509355,21.4,25.7,48.8,37.4,26.8,49.5,42.02,.42019999,-3.1228547,3.189382791519165,1.1598275,,,,,,,,,8054.832,8.9940271,.11165844,Ukraine,11.165844,1996,11,0,0
Ukraine,2008,UKR,9436.7939453125,.1725311279296875,-.541496740974727,46258189,19.9,22.8,45.7,34,27.4,50.5,42.02,.42019999,-3.110357,3.197478771209717,1.1623626,,,,,,,,,9006.3564,9.1056862,.046685699,Ukraine,4.66857,1996,12,0,0
Ukraine,2009,UKR,8093.63427734375,.0897541865706444,-.443841324029999,46053331,15.3,21.5,34.1,31.6,25.6,50.2,42.02,.42019999,-3.0886903,3.205595731735229,1.1648979,,,,,,,,,9436.7939,9.1523714,-.15353844,Ukraine,-15.353844,1996,13,0,0
Ukraine,2010,UKR,8561.1552734375,.1085402369499207,-.397263167656909,45870741,16.2,23.9,45.5,35.4,23.7,45,41,.41,-3.0785191,3.213732957839966,1.1674331,,,,,,,,,8093.6343,8.9988327,.056157283,Ukraine,5.6157284,1996,14,0,0
Ukraine,2011,UKR,9246.76953125,.1111338958144188,-.359600092788762,45706086,14.7,20.9,43.6,32.2,23,44.6,40.09,.40090001,-3.0703697,3.221972465515137,1.1699938,,,,,,,,,8561.1553,9.0549908,.077039108,Ukraine,7.7039108,1996,15,0,0
Ukraine,2012,UKR,9681.5224609375,.1079963073134422,-.246976481186878,45593342,12.3,32.7,41.7,31.3,24.4,40.4,40.09,.40090001,-3.0463893,3.230260848999023,1.1725628,,,,,,,,,9246.7695,9.1320295,.045944918,Ukraine,4.594492,1996,16,0,0
Ukraine,2013,UKR,11056.5419921875,.0943420752882957,-.227691350050529,45489648,10.9,29.9,20.9,30.3,22.5,37.6,40.09,.40090001,-3.04234,3.238597869873047,1.1751405,,,,,,,,,9681.5225,9.1779747,.13280313,Ukraine,13.280313,1996,17,0,0
Ukraine,2014,UKR,10664.6240234375,.0691243931651115,-.479262000344597,45272155,14.4,39.9,5.7,31.3,20.7,43.3,40.09,.40090001,-3.0964949,3.246984243392944,1.1777266,,,,,,,,,11056.542,9.3107777,-.036090191,Ukraine,-3.609019,1996,18,0,0
Ukraine,2015,UKR,10064.8427734375,.0901409760117531,-.231768289564786,45167350,13.8,33.3,5.2,30,20,43.8,39.18,.39179999,-3.0431948,3.255420207977295,1.1803213,,,,,,,,,10664.624,9.2746878,-.057883661,Ukraine,-5.7883663,1996,19,0,0
